id,Description ,domain,gd,gd_val,q,q_val,um,um_val,geo,geo_val,country,search_source,source_val,expected_response,,User-Agent
2325,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1786,um,2,iptest,5.198.144.2,at,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2326,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1787,um,2,iptest,2.128.0.2,dk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2327,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1788,um,2,iptest,37.33.0.1,fi,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2328,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1789,um,2,iptest,5.100.176.1,no,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2329,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1790,um,2,iptest,2.248.0.1,se,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2330,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1791,um,2,iptest,5.44.127.255,ch,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2331,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1792,um,2,iptest,1.36.0.1,hk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2332,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1793,um,2,iptest,1.22.0.1,in,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2333,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1794,um,2,iptest,27.111.32.1,id,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2334,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1795,um,2,iptest,1.32.0.0,my,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2335,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1796,um,2,iptest,27.108.0.1,ph,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2336,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1797,um,2,iptest,14.100.0.1,sg,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2337,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1798,um,2,iptest,1.200.0.1,tw,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2338,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1799,um,2,iptest,1.10.128.1,th,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2339,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1800,um,2,iptest,112.72.127.255,vn,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2340,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1801,um,2,iptest,31.31.128.1,be,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2341,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1802,um,2,iptest,152.204.0.1,co,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2342,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1803,um,2,iptest,46.51.128.0,ie,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2343,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1804,um,3,iptest,24.232.255.255,ar,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2344,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1805,um,3,iptest,146.155.0.1,cl,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2345,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1806,um,3,iptest,132.247.0.1,mx,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2346,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1807,um,3,iptest,132.184.0.1,pe,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2347,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1808,um,3,iptest,129.90.255.255,ve,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2348,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1809,um,3,iptest,143.54.0.1,br,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2349,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1810,um,3,iptest,5.198.144.2,at,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2350,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1811,um,3,iptest,2.128.0.2,dk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2351,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1812,um,3,iptest,37.33.0.1,fi,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2352,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1813,um,3,iptest,5.100.176.1,no,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2353,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1814,um,3,iptest,2.248.0.1,se,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2354,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1815,um,3,iptest,5.44.127.255,ch,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2355,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1816,um,3,iptest,1.36.0.1,hk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2356,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1817,um,3,iptest,1.22.0.1,in,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2357,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1818,um,3,iptest,27.111.32.1,id,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2358,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1819,um,3,iptest,1.32.0.0,my,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2359,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1820,um,3,iptest,27.108.0.1,ph,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2360,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1821,um,3,iptest,14.100.0.1,sg,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2361,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1822,um,3,iptest,1.200.0.1,tw,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2362,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1823,um,3,iptest,1.10.128.1,th,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2363,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1824,um,3,iptest,112.72.127.255,vn,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2364,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1825,um,3,iptest,31.31.128.1,be,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2365,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1826,um,3,iptest,152.204.0.1,co,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2366,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1827,um,3,iptest,46.51.128.0,ie,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2367,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1828,um,1,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2368,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1829,um,2,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2369,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1830,um,3,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2370,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1831,um,1,iptest,41.47.255.255,egypt,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2371,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1832,um,2,iptest,41.47.255.255,egypt,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2372,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1833,um,3,iptest,41.47.255.255,egypt,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2373,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1834,um,0,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2374,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1835,um,8,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2375,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1836,um,0,iptest,41.47.255.255,egypt,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2376,Allocation mode 16,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000150,q,test1837,um,8,iptest,41.47.255.255,egypt,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2377,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1838,um,0,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2378,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1839,um,1,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2379,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1840,um,2,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2380,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1841,um,3,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2381,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1842,um,4,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2382,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1843,um,5,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2383,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1844,um,99,iptest,5.11.128.1,tr,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2384,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1845,um,0,iptest,2.63.255.255,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2385,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1846,um,1,iptest,2.63.255.255,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2386,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1847,um,2,iptest,2.63.255.255,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2387,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1848,um,3,iptest,2.63.255.255,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2388,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1849,um,4,iptest,2.63.255.255,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2389,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1850,um,5,iptest,2.63.255.255,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2390,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1851,um,99,iptest,2.63.255.255,ru,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2391,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1852,um,5,iptest,3.0.0.1,us,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2392,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1853,um,6,iptest,3.0.0.1,us,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2393,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1854,um,7,iptest,3.0.0.1,us,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2394,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1855,um,9,iptest,3.0.0.1,us,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2395,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1856,um,5,iptest,23.16.0.1,canada,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2396,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1857,um,6,iptest,23.16.0.1,canada,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2397,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1858,um,7,iptest,23.16.0.1,canada,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2398,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1859,um,9,iptest,23.16.0.1,canada,,,bing.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2399,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1860,um,5,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2400,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1861,um,6,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2401,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1862,um,7,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
2402,Allocation mode 17,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000151,q,test1863,um,9,iptest,2.55.255.255,israel,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
